CustomerID,Country,transactions,unique_invoices,unique_products_purchased,total_quantity,total_spent,avg_transaction_value,first_purchase_date,last_purchase_date,returns_count
13305.0,United Kingdom,81,10,50,1232,2000.8600000000001,24.701975308641977,2010-12-02,2011-12-05,0
18188.0,United Kingdom,72,4,63,1167,1998.4899999999998,27.75680555555555,2011-02-22,2011-11-24,1
16698.0,United Kingdom,5,2,4,840,1998.0,399.6,2011-03-31,2011-04-27,0
13630.0,United Kingdom,80,11,51,1377,1995.68,24.946,2011-02-27,2011-12-04,9
17827.0,United Kingdom,220,5,190,1247,1995.4600000000005,9.07027272727273,2010-12-10,2011-12-04,0
17612.0,United Kingdom,142,10,117,1787,1992.7600000000002,14.033521126760565,2011-02-15,2011-10-17,7
17679.0,United Kingdom,30,2,29,729,1992.1100000000006,66.40366666666668,2011-09-15,2011-10-18,0
17088.0,United Kingdom,115,4,96,868,1991.0099999999995,17.313130434782604,2011-03-31,2011-11-11,0
13593.0,United Kingdom,129,6,77,707,1990.2799999999997,15.428527131782944,2011-01-07,2011-08-23,1
13495.0,United Kingdom,52,6,34,814,1990.12,38.27153846153846,2010-12-06,2011-12-02,4
17940.0,United Kingdom,23,14,8,9751,1983.5800000000002,86.24260869565218,2011-02-10,2011-10-21,4
12585.0,Germany,97,4,77,1258,1982.81,20.441340206185565,2010-12-23,2011-04-19,10
18204.0,United Kingdom,202,4,159,1198,1979.2999999999997,9.798514851485146,2011-05-31,2011-09-29,2
13590.0,United Kingdom,89,7,70,1846,1976.12,22.203595505617976,2011-02-09,2011-11-28,2
15493.0,United Kingdom,299,7,177,555,1967.2500000000005,6.5794314381270915,2011-03-14,2011-11-07,2
14462.0,United Kingdom,246,15,151,932,1965.8999999999996,7.991463414634145,2011-01-04,2011-10-07,6
17790.0,United Kingdom,190,14,121,836,1965.5499999999995,10.344999999999997,2010-12-10,2011-11-13,0
17218.0,United Kingdom,274,10,146,958,1960.7199999999993,7.1559124087591215,2010-12-06,2011-12-05,0
16341.0,United Kingdom,84,6,60,1388,1959.3800000000003,23.325952380952383,2011-05-22,2011-11-15,7
14498.0,United Kingdom,193,5,162,1098,1957.3200000000002,10.14155440414508,2010-12-13,2011-10-28,0
17554.0,United Kingdom,88,5,58,1763,1952.4499999999998,22.186931818181815,2011-07-14,2011-12-08,0
14653.0,United Kingdom,237,7,154,950,1947.5499999999997,8.217510548523206,2011-01-05,2011-12-08,0
17337.0,United Kingdom,548,7,421,1240,1944.320000000001,3.548029197080294,2011-02-02,2011-07-11,5
14418.0,United Kingdom,124,3,114,1711,1937.2500000000002,15.622983870967744,2011-08-23,2011-12-06,0
14472.0,United Kingdom,281,8,153,1160,1936.8400000000001,6.892669039145908,2010-12-19,2011-08-28,0
14978.0,United Kingdom,216,5,136,525,1931.4200000000005,8.941759259259262,2011-01-13,2011-09-28,0
14655.0,United Kingdom,50,5,35,1088,1930.15,38.603,2011-05-01,2011-12-06,1
17406.0,United Kingdom,116,5,99,784,1928.72,16.626896551724137,2010-12-08,2011-01-13,3
17490.0,United Kingdom,86,11,64,1021,1926.8799999999999,22.405581395348836,2011-06-16,2011-12-09,10
14217.0,United Kingdom,107,24,78,677,1925.3600000000001,17.994018691588785,2010-12-08,2011-12-08,7
12528.0,Germany,95,8,50,750,1922.2799999999997,20.23452631578947,2011-01-31,2011-11-30,3
13246.0,United Kingdom,143,7,110,1552,1922.1000000000006,13.441258741258745,2011-01-13,2011-11-21,2
16983.0,United Kingdom,149,8,112,1366,1920.1999999999998,12.88724832214765,2010-12-05,2011-11-27,1
12674.0,France,91,7,52,1102,1919.31,21.09131868131868,2011-05-16,2011-11-28,8
15518.0,United Kingdom,220,13,136,1262,1911.8900000000003,8.690409090909093,2011-01-11,2011-10-06,6
14285.0,United Kingdom,27,4,18,541,1910.0100000000002,70.74111111111112,2011-06-16,2011-11-18,0
16426.0,United Kingdom,372,10,211,1243,1908.2500000000002,5.12970430107527,2011-03-08,2011-12-07,0
14409.0,United Kingdom,55,7,40,1158,1908.25,34.695454545454545,2010-12-06,2011-09-29,1
17228.0,United Kingdom,208,8,140,1532,1906.0899999999997,9.163894230769229,2010-12-02,2011-11-24,0
16150.0,United Kingdom,136,10,91,1004,1906.0699999999997,14.015220588235293,2010-12-02,2011-11-01,19
15819.0,United Kingdom,123,4,96,1357,1905.4499999999998,15.491463414634145,2011-03-08,2011-10-21,0
14250.0,United Kingdom,111,3,94,1200,1904.0500000000006,17.15360360360361,2011-09-11,2011-12-02,0
16938.0,United Kingdom,242,5,212,1025,1903.130000000002,7.8641735537190165,2011-02-04,2011-12-01,1
14210.0,United Kingdom,103,7,66,759,1900.8900000000003,18.455242718446605,2010-12-03,2011-09-09,1
12762.0,Portugal,69,2,62,1227,1898.5200000000004,27.514782608695658,2011-11-14,2011-12-02,0
16942.0,United Kingdom,283,10,159,807,1894.1099999999997,6.692968197879858,2011-04-26,2011-11-27,2
12584.0,Italy,126,18,44,354,1893.9500000000003,15.031349206349208,2011-03-04,2011-12-06,30
17870.0,United Kingdom,280,13,214,1400,1889.3999999999996,6.747857142857142,2010-12-08,2011-12-07,1
14934.0,Channel Islands,88,3,68,1041,1888.8400000000006,21.464090909090917,2011-03-02,2011-09-28,1
12371.0,Switzerland,63,2,63,591,1887.9600000000003,29.967619047619053,2011-10-11,2011-10-26,0
15641.0,United Kingdom,119,4,102,1562,1887.2000000000007,15.85882352941177,2010-12-15,2011-08-26,0
12853.0,United Kingdom,84,9,66,782,1881.7000000000003,22.40119047619048,2011-01-28,2011-08-24,6
17463.0,United Kingdom,219,6,162,1090,1881.3599999999997,8.590684931506848,2011-01-30,2011-11-23,4
16170.0,United Kingdom,127,7,106,1766,1880.4199999999998,14.806456692913384,2011-04-05,2011-10-20,2
16128.0,United Kingdom,89,5,76,988,1880.22,21.126067415730336,2011-03-02,2011-11-22,0
17293.0,United Kingdom,135,9,93,1140,1875.1099999999997,13.8897037037037,2010-12-13,2011-12-01,0
16986.0,United Kingdom,3,2,3,1040,1873.2,624.4,2011-11-09,2011-11-10,0
15021.0,United Kingdom,479,13,287,829,1872.2799999999997,3.908726513569937,2010-12-07,2011-12-01,7
15157.0,United Kingdom,133,5,126,2242,1869.5000000000002,14.05639097744361,2010-12-16,2011-12-06,8
15367.0,United Kingdom,96,5,92,1055,1867.6899999999996,19.45510416666666,2011-03-09,2011-10-13,1
14524.0,United Kingdom,203,9,161,676,1867.6800000000003,9.200394088669952,2010-12-14,2011-11-08,0
17787.0,United Kingdom,134,4,94,910,1865.19,13.919328358208956,2010-12-03,2011-07-10,0
17738.0,United Kingdom,99,5,89,1027,1863.3499999999995,18.821717171717165,2011-03-02,2011-11-20,2
15351.0,United Kingdom,233,10,160,732,1862.1399999999999,7.992017167381974,2010-12-05,2011-11-27,8
14887.0,United Kingdom,6,1,6,1100,1862.0,310.3333333333333,2011-09-21,2011-09-21,0
13982.0,United Kingdom,115,5,72,1132,1861.1099999999997,16.1835652173913,2010-12-09,2011-10-31,4
13890.0,United Kingdom,114,14,74,826,1860.8600000000001,16.323333333333334,2010-12-16,2011-12-08,4
17422.0,United Kingdom,135,10,93,2195,1853.13,13.72688888888889,2011-02-16,2011-11-23,18
12423.0,Belgium,126,9,97,1327,1849.1100000000001,14.675476190476191,2010-12-21,2011-12-09,1
13421.0,United Kingdom,105,3,89,1180,1848.98,17.609333333333332,2011-02-22,2011-10-30,1
18180.0,United Kingdom,119,6,108,1721,1843.7500000000005,15.493697478991601,2011-07-20,2011-12-05,0
17469.0,United Kingdom,90,6,61,778,1843.0600000000004,20.47844444444445,2011-05-19,2011-11-23,2
12950.0,United Kingdom,23,3,13,1380,1843.0,80.1304347826087,2011-11-15,2011-12-07,0
15814.0,United Kingdom,74,6,64,1247,1842.7300000000005,24.901756756756765,2011-10-20,2011-12-06,2
17015.0,United Kingdom,217,3,182,1981,1842.56,8.491059907834101,2011-06-07,2011-11-11,0
16102.0,United Kingdom,57,3,41,942,1842.1400000000003,32.31824561403509,2011-08-03,2011-10-28,0
16455.0,United Kingdom,99,7,69,988,1841.1799999999998,18.597777777777775,2010-12-03,2011-10-07,0
12963.0,United Kingdom,96,9,76,873,1841.0299999999997,19.177395833333332,2010-12-09,2011-12-01,1
12383.0,Belgium,100,6,84,1529,1839.31,18.3931,2010-12-22,2011-06-08,1
14216.0,United Kingdom,59,4,47,594,1839.3,31.17457627118644,2011-11-02,2011-12-06,0
17519.0,United Kingdom,83,7,60,1233,1839.0700000000002,22.157469879518075,2010-12-06,2011-11-22,1
14459.0,United Kingdom,37,1,37,760,1837.9199999999996,49.673513513513505,2011-07-07,2011-07-07,0
18287.0,United Kingdom,70,3,59,1586,1837.28,26.24685714285714,2011-05-22,2011-10-28,0
16152.0,United Kingdom,29,1,29,642,1829.04,63.070344827586204,2011-03-16,2011-03-16,0
15203.0,United Kingdom,142,6,82,1753,1827.7999999999997,12.87183098591549,2011-02-01,2011-11-14,0
18122.0,United Kingdom,364,6,239,1234,1826.2100000000007,5.017060439560441,2011-07-12,2011-12-01,0
16153.0,United Kingdom,89,5,78,1073,1824.23,20.496966292134832,2010-12-20,2011-10-21,0
16169.0,United Kingdom,85,4,71,1325,1822.9699999999998,21.446705882352937,2011-09-25,2011-12-01,0
16201.0,United Kingdom,115,5,74,1267,1821.519999999999,15.83930434782608,2011-08-22,2011-12-06,4
14533.0,United Kingdom,65,9,53,2777,1812.6200000000001,27.88646153846154,2010-12-22,2011-11-15,3
16474.0,United Kingdom,368,11,237,918,1811.4699999999993,4.922472826086954,2011-07-17,2011-12-02,8
13725.0,United Kingdom,118,11,97,659,1809.8099999999997,15.33737288135593,2011-02-04,2011-10-21,14
13650.0,United Kingdom,98,7,79,918,1809.34,18.46265306122449,2011-03-17,2011-11-23,2
16979.0,United Kingdom,91,8,64,860,1809.0499999999997,19.879670329670326,2011-02-15,2011-12-06,2
13048.0,United Kingdom,137,5,77,1230,1805.91,13.18182481751825,2011-01-16,2011-11-25,1
12381.0,Norway,91,6,70,783,1803.9599999999998,19.82373626373626,2011-08-12,2011-12-05,4
14305.0,United Kingdom,110,5,96,1069,1803.76,16.39781818181818,2011-07-27,2011-09-29,5
15812.0,United Kingdom,41,5,36,922,1801.1400000000003,43.93024390243903,2011-01-26,2011-08-24,0
16249.0,United Kingdom,69,5,67,950,1800.0700000000002,26.087971014492755,2011-04-14,2011-10-18,0
13562.0,United Kingdom,82,3,50,757,1799.3299999999995,21.9430487804878,2011-04-08,2011-09-19,0
13196.0,United Kingdom,110,4,97,1224,1797.7800000000004,16.34345454545455,2011-03-22,2011-11-28,0
17750.0,United Kingdom,193,9,101,3957,1797.5700000000006,9.313834196891195,2011-06-28,2011-12-04,0
12348.0,Finland,31,4,22,2341,1797.24,57.97548387096774,2010-12-16,2011-09-25,0
18235.0,United Kingdom,104,3,100,1578,1796.4800000000007,17.27384615384616,2011-05-06,2011-09-29,0
18179.0,United Kingdom,90,6,86,1360,1793.17,19.924111111111113,2011-01-07,2011-11-30,0
17648.0,United Kingdom,92,5,81,486,1789.5500000000002,19.45163043478261,2011-04-04,2011-10-10,1
17663.0,United Kingdom,90,9,63,793,1788.27,19.869666666666667,2011-02-25,2011-11-14,4
13875.0,United Kingdom,104,5,79,1316,1786.79,17.180673076923078,2011-02-11,2011-10-17,0
13510.0,United Kingdom,117,5,86,1382,1785.1599999999999,15.257777777777777,2011-06-09,2011-12-08,2
14608.0,United Kingdom,20,4,8,437,1785.15,89.25750000000001,2010-12-12,2011-12-05,0
14935.0,Channel Islands,10,1,10,935,1784.7099999999998,178.47099999999998,2011-02-15,2011-02-15,0
17629.0,United Kingdom,124,9,106,1621,1784.1200000000001,14.388064516129033,2010-12-15,2011-12-04,1
17705.0,United Kingdom,108,10,63,957,1781.12,16.49185185185185,2011-02-11,2011-12-06,5
15260.0,United Kingdom,78,8,62,861,1780.77,22.830384615384617,2010-12-02,2011-08-31,1
16380.0,United Kingdom,32,1,28,1524,1780.5900000000001,55.643437500000005,2011-10-09,2011-10-09,0
14215.0,United Kingdom,109,7,98,1354,1777.9200000000003,16.31119266055046,2010-12-06,2011-11-28,1
17092.0,United Kingdom,125,4,99,1131,1777.7800000000002,14.222240000000001,2011-03-07,2011-10-20,0
13481.0,United Kingdom,112,8,98,1127,1776.81,15.864374999999999,2010-12-06,2011-10-25,3
16841.0,United Kingdom,117,7,101,2234,1774.6200000000001,15.16769230769231,2011-02-25,2011-11-03,1
16719.0,United Kingdom,203,8,108,1202,1773.92,8.738522167487686,2010-12-06,2011-11-25,2
14387.0,United Kingdom,140,3,125,819,1770.5600000000004,12.646857142857145,2011-08-22,2011-11-07,0
16681.0,United Kingdom,44,6,18,1407,1770.3400000000001,40.23500000000001,2011-03-31,2011-09-28,0
15864.0,United Kingdom,24,8,16,1044,1769.7800000000004,73.74083333333336,2011-01-27,2011-11-17,4
15594.0,United Kingdom,104,6,85,982,1767.5299999999995,16.995480769230763,2011-04-19,2011-11-24,1
14621.0,United Kingdom,96,6,80,987,1765.76,18.393333333333334,2010-12-16,2011-12-08,4
16751.0,United Kingdom,25,1,24,1031,1764.7199999999998,70.58879999999999,2011-11-09,2011-11-09,0
17873.0,United Kingdom,46,6,24,999,1764.36,38.35565217391304,2010-12-01,2011-09-20,2
12424.0,Australia,30,2,30,740,1760.9599999999998,58.69866666666666,2011-06-30,2011-06-30,0
12823.0,United Kingdom,5,5,1,230,1759.5,351.9,2011-02-16,2011-09-26,0
15220.0,United Kingdom,119,7,110,1377,1758.92,14.780840336134455,2011-03-04,2011-10-19,2
12349.0,Italy,73,1,73,631,1757.55,24.076027397260273,2011-11-21,2011-11-21,0
12645.0,Germany,74,5,58,1072,1755.3799999999999,23.72135135135135,2011-01-27,2011-11-06,1
13808.0,United Kingdom,76,5,70,782,1747.6599999999999,22.995526315789473,2011-09-04,2011-12-04,0
12523.0,France,110,13,84,861,1745.5700000000002,15.868818181818183,2011-01-12,2011-12-08,4
15067.0,United Kingdom,82,3,82,954,1744.7599999999998,21.277560975609752,2011-03-02,2011-09-22,0
15674.0,United Kingdom,135,8,88,1075,1744.0199999999998,12.918666666666665,2011-03-30,2011-09-27,21
13134.0,United Kingdom,105,7,94,1044,1740.6299999999999,16.57742857142857,2011-04-13,2011-09-28,7
14595.0,United Kingdom,102,6,94,978,1740.6000000000001,17.064705882352943,2011-01-30,2011-11-20,0
17930.0,United Kingdom,39,5,26,1594,1740.48,44.62769230769231,2011-04-14,2011-11-04,0
17353.0,United Kingdom,8,2,5,1200,1740.0,217.5,2011-07-08,2011-08-02,0
17754.0,United Kingdom,93,6,82,1820,1739.9199999999996,18.70881720430107,2011-03-24,2011-12-09,1
15241.0,United Kingdom,111,9,82,1815,1738.5899999999997,15.66297297297297,2011-03-01,2011-10-04,1
13456.0,United Kingdom,65,7,43,756,1737.8200000000002,26.73569230769231,2011-05-16,2011-11-22,2
17457.0,United Kingdom,19,5,14,826,1737.6999999999998,91.45789473684209,2011-01-04,2011-08-05,0
14673.0,United Kingdom,74,5,39,1004,1736.3999999999999,23.464864864864865,2010-12-07,2011-12-06,0
17043.0,United Kingdom,102,4,100,998,1735.1799999999998,17.01156862745098,2011-03-18,2011-11-07,0
15050.0,United Kingdom,80,5,68,1184,1727.1700000000003,21.589625000000005,2011-09-29,2011-11-14,2
13157.0,United Kingdom,89,5,69,1430,1721.57,19.343483146067413,2011-02-14,2011-10-21,2
12457.0,Switzerland,65,9,52,662,1721.4299999999998,26.48353846153846,2011-04-14,2011-10-12,4
17702.0,United Kingdom,80,6,62,1320,1719.7199999999998,21.496499999999997,2010-12-09,2011-11-09,6
15267.0,United Kingdom,11,5,8,944,1717.36,156.12363636363636,2011-06-10,2011-11-17,0
17813.0,United Kingdom,378,7,297,777,1714.6000000000013,4.535978835978839,2011-09-29,2011-11-25,7
12405.0,Finland,54,1,54,857,1710.3900000000006,31.6738888888889,2011-07-14,2011-07-14,0
13094.0,United Kingdom,30,16,4,1542,1708.8600000000004,56.96200000000001,2010-12-06,2011-11-18,6
15947.0,United Kingdom,29,1,29,898,1708.2400000000002,58.904827586206906,2011-09-18,2011-09-18,0
12407.0,Belgium,77,5,57,1416,1708.1200000000001,22.183376623376624,2011-03-20,2011-10-21,0
17162.0,United Kingdom,105,11,81,1000,1707.21,16.25914285714286,2011-02-07,2011-11-11,1
16902.0,United Kingdom,44,1,43,629,1706.88,38.79272727272728,2011-08-15,2011-08-15,0
16791.0,United Kingdom,322,8,218,759,1706.2799999999993,5.299006211180122,2011-01-11,2011-11-10,2
15950.0,United Kingdom,103,5,86,722,1705.26,16.555922330097086,2010-12-15,2011-12-08,5
17282.0,United Kingdom,94,3,79,1877,1703.4099999999999,18.121382978723403,2011-02-13,2011-08-01,0
16007.0,United Kingdom,385,4,221,1393,1701.9400000000003,4.420623376623378,2011-05-08,2011-10-23,0
13824.0,United Kingdom,46,5,34,768,1698.94,36.93347826086956,2011-02-02,2011-11-07,0
12455.0,Cyprus,42,2,42,1523,1698.8999999999996,40.44999999999999,2011-02-16,2011-02-17,0
14834.0,United Kingdom,70,8,43,731,1698.3499999999995,24.262142857142848,2011-04-13,2011-11-22,3
16775.0,United Kingdom,158,11,84,440,1695.6600000000003,10.732025316455697,2010-12-07,2011-11-29,0
12764.0,Lebanon,45,1,45,386,1693.8800000000003,37.64177777777778,2011-01-27,2011-01-27,0
16813.0,United Kingdom,449,10,248,1525,1692.9799999999989,3.7705567928730486,2011-05-19,2011-12-01,0
16671.0,United Kingdom,6,3,3,875,1692.27,282.045,2011-06-28,2011-11-11,0
13763.0,United Kingdom,17,3,17,725,1689.4599999999998,99.38,2011-06-21,2011-10-07,2
12635.0,Germany,101,2,96,1172,1689.1799999999994,16.72455445544554,2011-07-08,2011-09-11,0
15240.0,United Kingdom,83,7,61,1361,1685.5700000000002,20.308072289156627,2010-12-03,2011-10-26,5
15380.0,United Kingdom,37,6,22,374,1682.3600000000001,45.469189189189194,2010-12-09,2011-12-01,1
13924.0,United Kingdom,137,11,91,1532,1682.0800000000002,12.277956204379564,2011-09-28,2011-12-08,20
12843.0,United Kingdom,108,9,69,753,1680.7599999999998,15.56259259259259,2011-03-20,2011-10-05,5
17147.0,United Kingdom,85,6,70,878,1679.64,19.760470588235297,2011-02-01,2011-11-17,4
14245.0,United Kingdom,112,5,107,971,1677.4799999999998,14.977499999999997,2011-03-21,2011-06-16,4
16638.0,United Kingdom,95,11,92,1254,1676.4700000000003,17.64705263157895,2010-12-06,2011-11-17,1
13149.0,United Kingdom,86,4,76,1280,1676.06,19.48906976744186,2011-02-23,2011-11-25,0
17656.0,United Kingdom,82,5,67,1399,1674.69,20.423048780487804,2011-08-03,2011-09-27,0
17193.0,United Kingdom,35,9,17,1238,1674.46,47.84171428571429,2011-06-16,2011-11-04,3
13647.0,United Kingdom,80,5,65,894,1670.22,20.87775,2011-04-19,2011-11-30,1
16115.0,United Kingdom,284,8,169,1001,1667.9700000000003,5.873133802816902,2011-02-20,2011-11-30,0
12912.0,United Kingdom,24,5,17,670,1662.3,69.2625,2011-10-30,2011-12-07,0
15214.0,United Kingdom,110,8,109,1254,1661.4399999999998,15.104,2011-04-11,2011-12-08,0
15024.0,United Kingdom,155,10,105,920,1661.3299999999997,10.718258064516126,2010-12-07,2011-11-30,0
15332.0,Lithuania,35,4,29,652,1661.06,47.45885714285714,2010-12-05,2010-12-08,0
14045.0,United Kingdom,6,4,4,535,1659.75,276.625,2010-12-01,2011-08-22,0
13577.0,United Kingdom,85,5,61,771,1658.3,19.50941176470588,2011-04-12,2011-11-14,2
15549.0,United Kingdom,116,4,104,688,1655.7599999999998,14.273793103448273,2011-01-27,2011-09-23,1
16711.0,United Kingdom,22,5,18,833,1651.0300000000002,75.0468181818182,2010-12-17,2011-12-06,0
15826.0,United Kingdom,69,4,64,962,1649.36,23.90376811594203,2011-05-13,2011-10-19,1
17451.0,United Kingdom,107,10,83,1178,1648.9499999999998,15.4107476635514,2011-08-26,2011-12-08,7
13184.0,United Kingdom,183,12,138,1662,1648.7900000000004,9.00978142076503,2011-02-22,2011-11-25,2
13750.0,United Kingdom,24,5,20,516,1647.2600000000002,68.63583333333334,2011-01-07,2011-10-17,0
13162.0,United Kingdom,82,5,74,1663,1644.9899999999998,20.060853658536583,2011-01-09,2011-08-09,3
15002.0,United Kingdom,115,4,93,862,1641.7600000000002,14.27617391304348,2010-12-07,2011-08-16,0
17284.0,United Kingdom,294,7,229,1362,1641.6799999999998,5.583945578231292,2011-01-07,2011-10-10,2
15827.0,United Kingdom,134,20,73,842,1641.48,12.249850746268656,2010-12-02,2011-09-27,19
14837.0,United Kingdom,110,5,96,1430,1641.2000000000007,14.920000000000007,2011-05-22,2011-09-11,2
12398.0,Switzerland,85,1,85,1394,1635.6599999999999,19.24305882352941,2011-10-25,2011-10-25,0
15953.0,United Kingdom,103,10,65,885,1634.5299999999997,15.869223300970871,2010-12-05,2011-11-24,5
14164.0,United Kingdom,29,2,28,1033,1631.7700000000002,56.267931034482764,2011-09-20,2011-09-30,0
16398.0,United Kingdom,86,4,75,745,1631.1500000000003,18.966860465116284,2011-03-31,2011-07-18,4
12377.0,Switzerland,77,2,72,944,1628.1199999999997,21.14441558441558,2010-12-20,2011-01-28,0
16515.0,United Kingdom,113,5,89,833,1627.13,14.399380530973453,2011-02-01,2011-10-18,0
14759.0,United Kingdom,102,3,92,569,1625.97,15.940882352941177,2011-04-21,2011-12-05,0
16987.0,United Kingdom,129,7,74,402,1625.0499999999997,12.597286821705424,2011-05-18,2011-12-06,0
13425.0,United Kingdom,78,3,66,1123,1624.2099999999996,20.823205128205124,2011-02-18,2011-08-23,0
15172.0,United Kingdom,110,5,106,1611,1624.0499999999997,14.764090909090907,2011-04-17,2011-12-01,0
13627.0,United Kingdom,94,7,84,1266,1624.02,17.276808510638297,2010-12-17,2011-10-11,2
12530.0,Germany,68,5,51,900,1623.63,23.876911764705884,2011-01-07,2011-10-11,2
17673.0,United Kingdom,228,7,118,1485,1622.2200000000005,7.115000000000002,2011-01-23,2011-12-08,1
17101.0,United Kingdom,42,4,28,815,1621.73,38.61261904761905,2011-06-14,2011-11-29,0
14178.0,United Kingdom,327,7,191,1505,1620.929999999999,4.956972477064217,2011-06-10,2011-12-01,0
14937.0,Channel Islands,35,4,33,483,1617.63,46.218,2011-08-01,2011-10-14,1
14336.0,United Kingdom,90,4,77,1759,1614.9100000000003,17.94344444444445,2011-03-08,2011-11-23,0
18161.0,United Kingdom,81,6,49,810,1612.7900000000002,19.91098765432099,2011-01-24,2011-11-29,1
15122.0,United Kingdom,87,6,65,788,1612.13,18.530229885057473,2011-02-15,2011-09-15,5
14312.0,United Kingdom,87,6,74,1012,1611.5900000000001,18.52402298850575,2011-01-06,2011-10-24,0
13614.0,United Kingdom,201,4,171,570,1610.46,8.01223880597015,2011-01-13,2011-11-15,0
14918.0,United Kingdom,45,2,39,675,1610.15,35.781111111111116,2011-07-08,2011-08-16,0
12669.0,France,102,4,98,1114,1607.7300000000002,15.762058823529415,2011-03-28,2011-07-12,1
12868.0,United Kingdom,107,6,72,928,1607.0600000000004,15.019252336448602,2010-12-01,2011-06-07,0
15791.0,United Kingdom,76,3,66,730,1604.4400000000003,21.11105263157895,2011-05-19,2011-10-27,1
12783.0,Portugal,86,8,76,622,1603.8699999999997,18.649651162790693,2011-09-25,2011-12-07,2
14573.0,United Kingdom,241,13,127,538,1603.7200000000007,6.654439834024899,2010-12-02,2011-06-13,6
16466.0,United Kingdom,148,7,103,789,1603.4599999999998,10.834189189189187,2011-02-20,2011-11-06,0
16992.0,United Kingdom,95,6,85,857,1601.8600000000001,16.861684210526317,2011-02-02,2011-11-29,2
17828.0,Malta,82,9,54,641,1599.9700000000003,19.511829268292686,2011-06-08,2011-12-01,15
14587.0,United Kingdom,384,10,170,759,1598.2400000000002,4.162083333333334,2011-01-12,2011-11-21,1
14719.0,United Kingdom,238,6,177,1031,1592.1799999999996,6.6898319327731075,2011-04-04,2011-12-08,1
14970.0,United Kingdom,34,4,24,250,1592.0599999999997,46.82529411764705,2011-01-27,2011-10-02,0
13850.0,United Kingdom,94,2,93,941,1586.8099999999995,16.880957446808505,2011-08-02,2011-09-12,1
16332.0,United Kingdom,154,8,125,793,1583.1999999999998,10.28051948051948,2011-02-07,2011-11-11,1
12393.0,Australia,64,4,47,816,1582.6000000000001,24.728125000000002,2011-01-11,2011-09-28,0
16889.0,United Kingdom,135,3,112,925,1578.67,11.693851851851852,2011-01-07,2011-05-29,0
13634.0,United Kingdom,188,5,156,704,1575.1599999999999,8.378510638297872,2011-01-16,2011-11-06,0
18178.0,United Kingdom,99,6,80,979,1573.4100000000003,15.893030303030306,2010-12-10,2011-08-18,2
15611.0,United Kingdom,45,15,23,498,1568.39,34.85311111111111,2011-01-09,2011-11-30,2
15111.0,United Kingdom,84,3,70,710,1567.48,18.660476190476192,2010-12-02,2011-11-10,0
16496.0,United Kingdom,97,4,92,1091,1562.2199999999998,16.105360824742267,2011-01-27,2011-12-01,2
13814.0,Germany,58,3,37,862,1562.1200000000001,26.933103448275865,2011-07-25,2011-10-14,1
18239.0,United Kingdom,88,5,80,795,1561.6099999999997,17.74556818181818,2010-12-02,2011-05-05,0
17837.0,United Kingdom,172,10,110,515,1560.5299999999997,9.072848837209301,2011-06-29,2011-10-28,3
16676.0,United Kingdom,92,5,75,631,1558.7199999999998,16.942608695652172,2011-01-06,2011-11-06,3
13313.0,United Kingdom,78,5,47,851,1555.32,19.939999999999998,2011-01-04,2011-11-17,0
17085.0,United Kingdom,189,6,116,784,1555.0500000000002,8.227777777777778,2010-12-12,2011-08-08,2
14038.0,United Kingdom,93,4,64,963,1554.48,16.71483870967742,2011-05-16,2011-09-22,1
16369.0,United Kingdom,118,3,91,1035,1553.66,13.166610169491527,2011-05-27,2011-11-21,0
15660.0,United Kingdom,94,12,55,1037,1552.0100000000002,16.510744680851065,2010-12-09,2011-11-14,4
13659.0,United Kingdom,108,3,93,879,1550.85,14.35972222222222,2011-01-23,2011-05-26,4
15117.0,United Kingdom,80,6,63,1947,1550.1299999999999,19.376624999999997,2011-05-08,2011-11-25,1
12865.0,Austria,96,3,87,877,1548.0699999999995,16.125729166666662,2010-12-15,2011-11-13,1
14704.0,United Kingdom,415,9,288,1082,1546.9100000000008,3.727493975903616,2011-06-12,2011-11-28,0
12352.0,Norway,95,11,59,470,1545.4100000000003,16.26747368421053,2011-02-16,2011-11-03,10
14441.0,United Kingdom,59,10,45,430,1545.1399999999999,26.188813559322032,2010-12-09,2011-12-09,8
14442.0,Channel Islands,68,5,59,475,1544.6200000000001,22.715000000000003,2011-01-27,2011-12-08,5
15701.0,United Kingdom,237,4,193,923,1542.1400000000003,6.50691983122363,2011-08-21,2011-12-07,0
16365.0,United Kingdom,51,9,45,504,1540.4199999999998,30.20431372549019,2010-12-07,2011-11-22,0
13186.0,United Kingdom,84,5,69,804,1539.69,18.329642857142858,2011-08-03,2011-10-31,5
13397.0,United Kingdom,39,6,28,429,1539.1799999999998,39.466153846153844,2011-01-04,2011-09-28,1
13849.0,United Kingdom,101,2,97,1016,1537.9499999999998,15.227227722772275,2011-06-22,2011-10-19,0
12877.0,United Kingdom,154,12,100,1178,1535.77,9.972532467532467,2010-12-16,2011-12-06,0
17159.0,United Kingdom,102,4,96,1110,1534.7300000000002,15.04637254901961,2011-06-21,2011-11-18,1
16283.0,United Kingdom,168,7,117,1222,1531.5099999999993,9.116130952380948,2011-05-15,2011-12-04,2
12759.0,Netherlands,95,3,81,902,1531.44,16.12042105263158,2011-03-09,2011-10-18,0
14321.0,United Kingdom,123,5,111,2406,1530.75,12.445121951219512,2011-01-10,2011-11-29,0
